0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.41545	0.487151	0.561549	0.639518	0.720226	0.804277	0.893743	0.989145	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	0.951192	0.951192	0.951192	0.87616	0.87616	0.811193	0.811193	0.811193	0.754215	0.754215	0.70372	0.70372	0.70372	0.658578	0.658578	0.658578	0.617923	0.617923	0.58108	0.58108	0.58108	0.58108	0.58108	0.54868	0.54868	0.54868	0.518868	0.518868	0.49134	0.49134	0.49134	0.465841	0.465841	0.442155	0.442155	0.442155	0.420098	0.420098	0.39951	0.39951	0.39951	0.380253	0.380253	0.380253	0.380253	0.380253	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.41545	0.487151	0.561549	0.639518	0.720226	0.804277	0.893743	0.989145	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	0.951192	0.951192	0.951192	0.87616	0.87616	0.811193	0.811193	0.811193	0.754215	0.754215	0.70372	0.70372	0.70372	0.658578	0.658578	0.658578	0.617923	0.617923	0.58108	0.58108	0.58108	0.58108	0.58108	0.54868	0.54868	0.54868	0.518868	0.518868	0.49134	0.49134	0.49134	0.465841	0.465841	0.442155	0.442155	0.442155	0.420098	0.420098	0.39951	0.39951	0.39951	0.380253	0.380253	0.380253	0.380253	0.380253	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.41545	0.487151	0.561549	0.639518	0.720226	0.804277	0.893743	0.989145	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	0.951192	0.951192	0.951192	0.87616	0.87616	0.811193	0.811193	0.811193	0.754215	0.754215	0.70372	0.70372	0.70372	0.658578	0.658578	0.658578	0.617923	0.617923	0.58108	0.58108	0.58108	0.58108	0.58108	0.54868	0.54868	0.54868	0.518868	0.518868	0.49134	0.49134	0.49134	0.465841	0.465841	0.442155	0.442155	0.442155	0.420098	0.420098	0.39951	0.39951	0.39951	0.380253	0.380253	0.380253	0.380253	0.380253	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.380253	0.41545	0.487151	0.561549	0.639518	0.720226	0.804277	0.893743	0.989145	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	1.03924	0.951192	0.951192	0.951192	0.87616	0.87616	0.811193	0.811193	0.811193	0.754215	0.754215	0.70372	0.70372	0.70372	0.658578	0.658578	0.658578	0.617923	0.617923	0.58108	0.58108	0.58108	0.58108	0.58108	0.54868	0.54868	0.54868	0.518868	0.518868	0.49134	0.49134	0.49134	0.465841	0.465841	0.442155	0.442155	0.442155	0.420098	0.420098	0.39951	0.39951	0.39951	0.380253	0.380253	0.380253	0.380253	0.380253	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.916931	0.916931	0.916931	0.960252	0.960252	0.960252	0.960252	0.38526	0.38526	0.38526	0.38526	0.38526	0.38526	0.398218	0.398218	0.398218	0.452369	0.452369	0.452369	0.452369	0.452369	0.452369	0.494241	0.57954	0.668047	0.760804	0.856817	0.956809	1.06324	1.03588	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	0.996132	0.996132	0.996132	0.917555	0.917555	0.849518	0.849518	0.849518	0.789849	0.789849	0.736968	0.736968	0.736968	0.689693	0.689693	0.689693	0.647118	0.647118	0.608533	0.608533	0.608533	0.608533	0.608533	0.574602	0.574602	0.574602	0.543382	0.543382	0.514554	0.514554	0.514554	0.48785	0.48785	0.463045	0.463045	0.463045	0.439946	0.439946	0.418385	0.418385	0.418385	0.398218	0.398218	0.398218	0.398218	0.398218	0.38526	0.38526	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.916931	0.916931	0.916931	0.960252	0.960252	0.960252	0.960252	0.38526	0.38526	0.38526	0.38526	0.38526	0.38526	0.398218	0.398218	0.398218	0.452369	0.452369	0.452369	0.452369	0.452369	0.452369	0.494241	0.57954	0.668047	0.760804	0.856817	0.956809	1.06324	1.03588	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	0.996132	0.996132	0.996132	0.917555	0.917555	0.849518	0.849518	0.849518	0.789849	0.789849	0.736968	0.736968	0.736968	0.689693	0.689693	0.689693	0.647118	0.647118	0.608533	0.608533	0.608533	0.608533	0.608533	0.574602	0.574602	0.574602	0.543382	0.543382	0.514554	0.514554	0.514554	0.48785	0.48785	0.463045	0.463045	0.463045	0.439946	0.439946	0.418385	0.418385	0.418385	0.398218	0.398218	0.398218	0.398218	0.398218	0.38526	0.38526	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.916931	0.916931	0.916931	0.960252	0.960252	0.960252	0.960252	0.38526	0.38526	0.38526	0.38526	0.38526	0.38526	0.398218	0.398218	0.398218	0.452369	0.452369	0.452369	0.452369	0.452369	0.452369	0.494241	0.57954	0.668047	0.760804	0.856817	0.956809	1.06324	1.03588	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	0.996132	0.996132	0.996132	0.917555	0.917555	0.849518	0.849518	0.849518	0.789849	0.789849	0.736968	0.736968	0.736968	0.689693	0.689693	0.689693	0.647118	0.647118	0.608533	0.608533	0.608533	0.608533	0.608533	0.574602	0.574602	0.574602	0.543382	0.543382	0.514554	0.514554	0.514554	0.48785	0.48785	0.463045	0.463045	0.463045	0.439946	0.439946	0.418385	0.418385	0.418385	0.398218	0.398218	0.398218	0.398218	0.398218	0.38526	0.38526	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.38526	0.38526	0.38526	0.38526	0.38526	0.38526	0.38526	0.38526	0.38526	0.38526	0.398218	0.398218	0.398218	0.452369	0.452369	0.452369	0.452369	0.452369	0.452369	0.494241	0.57954	0.668047	0.760804	0.856817	0.956809	1.06324	1.03588	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	1.08834	0.996132	0.996132	0.996132	0.917555	0.917555	0.849518	0.849518	0.849518	0.789849	0.789849	0.736968	0.736968	0.736968	0.689693	0.689693	0.689693	0.647118	0.647118	0.608533	0.608533	0.608533	0.608533	0.608533	0.574602	0.574602	0.574602	0.543382	0.543382	0.514554	0.514554	0.514554	0.48785	0.48785	0.463045	0.463045	0.463045	0.439946	0.439946	0.418385	0.418385	0.418385	0.398218	0.398218	0.398218	0.398218	0.398218	0.38526	0.38526	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
