0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
0.367879	0.367879	0.392019	0.392019	0.392019	0.419316	0.419316	0.419316	0.450544	0.450544	0.486781	0.486781	0.486781	0.529586	0.529586	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.612511	0.537376	0.462899	0.38762	0.38762	0.445781	1.19248	1.19248	0.445781	0.445781	0.445781	0.445781	0.445781	0.445781	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.38762	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	0.367879	
